Sentence,Label
nokia the world s largest mobil phone manufactur and china postel china s largest mobil phone distributor have a longstand partnership that continu to grow stronger over time .,1
"octoberdecemb sale were 302 mln eur , or a 25.3 pct increas year on year .",1
"olvi , which control a 94 percent stake in raguti through a. le coq , said in it annual report publish earlier thi year that the lithuanian breweri s sale reach 15.04 million euro last year , a rise of 20.4 percent from 12.49 million euro in 2004 .",1
olvi expect sale and market share to increas in the first quarter of 2010 .,1
oper profit increas to eur 14.0 mn from eur 4.9 mn in the correspond period in 2005 .,1
oper profit of the asian plant grew markedli .,1
"oper profit total eur 825mn , up from eur 763mn in 2004 .",1
"oper profit total eur 83.0 mn , up from eur 23.5 mn yearonyear .",1
product capac will increas from 36 000 to 85 000 tonn per year and the raw materi will continu to be recycl paper and board .,1
profit for the period increas from eur 2.9 mn to eur 10.5 mn .,1
"profit per share wa eur 1.03 , up from eur 0.87 .",1
return on capit employ rose by 4.8 percentag point to 19.6 % .,1
"revenu from juli to septemb grew 21 percent to euro 2.3 billion , the finnish compani said thursday .",1
revenu grew 1 percent to euro742 .2 million us 964 million from euro735 million .,1
ruukki s order book at the end of 2010 wa 30 % up yearonyear and 10 % up quarteronquart .,1
ruukki sign the contract with norwegian compani veidekk entreprenor as .,1
sale in finland rose by 3.9 % and intern growth wa 0.7 % .,1
sale of secur and system packag increas slightli .,1
stora enso s thirdquart pretax profit doubl to eur 197mn .,1
"strongest growth wa seen in the new market in russia , the czech republ , and slovakia .",1
"the airlin ha order nine airbu a350900 aircraft with deliveri from 2011 , and in do so becom the lead airlin for the latest variant of rollsroyc trent seri engin , call the 1700 .",1
"the compani is now intensifi it smelter oper and increas it annual product capac to 230,000 tonn of copper .",1
the compani s market share is continu to increas further .,1
"the compani s schedul traffic , measur in revenu passeng kilometr rpk , grew by just over 2 % and nearli 3 % more passeng were carri on schedul flight than in februari 2009 .",1
"the compani said that it invest in the new market area result in sale increas in sweden , poland , russia and lithuania .",1
"the dispos of autotank will also strengthen aspo s capit structur , comment gustav nyberg , ceo of aspo .",1
"the earn per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",1
the econom occup rate of sponda s properti portfolio rose to 91.2 % from 88.8 % in 2006 .,1
"the finnish supplier of bssoss and va for telecom oper , tecnotre , ha receiv expans order worth a total us 7.3 mn for it converg charg and next gener messag solut in latin america , the compani announc without specifi which oper had place the order .",1
the group s 12month oper profit grew 31 percent to 337.8 million euro .,1
"the growth in the activ of talentum s custom , which start at the end of 2009 , continu dure the report period , the compani state .",1
the growth of net sale in the first half of 2008 ha been 28 % compar with the first half of 2007 .,1
the pretax profit of the group s life insur busi increas to eur 36 million from eur 27 million .,1
the pretax profit of the group s life insur busi increas to eur36m from eur27m .,1
"the total deliveri volum of paper busi in 2010 wa 1,155,000 tonn , up from 1,132,000 tonn in 2009 .",1
the valu of the firm s forestri hold increas by sek 3.6 bn .,1
"thi new deal ha strengthen the partnership from telemig celular and tecnomen , which it ha start sinc the begin of telemig s prepaid oper .",1
turnov rose to eur21m from eur17m .,1
"xerox and stora enso have team up to tailor the igen3 to the shortrun , ondemand packag market .",1
yit construct and the town of riihimki have sign a leas contract wherebi the town will occupi the travel centr offic facil .,1
"the upgrad is intend to rais the network capac from 450 mhz to 630 mhz in sever citi , enabl bidirect servic for digit televis as well as broadband data .",1
"accord to it notic , skandinaviska enskilda banken ab publ helsinki branch ha on 10 august 2009 divest in total 11,958,000 alma media share to ilkkayhtyma oyj and kaleva kustannu oy , as the condit of the agreement made by the compani on 1 juli 2009 fulfil .",0
"at the same time , the market for autom liquid handl devic is alreadi larger than that for pipett , accord to biohit .",0
efor s ceo reijo maihaniemi said that the compani ha develop and alreadi deliv power suppli unit to respect system base on thi technolog to chines sector compani zte corp she 000063 .,0
finnish talvivaara mine co hel tlv1v said thursday it had pick bofa merril lynch and jpmorgan nyse jpm as joint bookrunn of it plan issu of convert note worth up to eur250m usd332m .,0
"lead product , in turn , should increas to 60,000 tonn through 2009 in what would be a twofold increas from current capac level , zahariev said .",1
"separ , yit corpor and austrian firm e ag last week sign an agreement on the sale of e s build system servic busi in germani , austria , poland , the czech republ , hungari and romania for eur 55 mln .",1
"the estim valu of the contract is eur12 .4 m. vaisala , headquart in helsinki in finland , develop and manufactur electron measur system for meteorolog , environment scienc , traffic and industri .",0
"the mall is part of the baltic pearl develop project in the citi of st petersburg , where baltic pearl cjsc , a subsidiari of shanghai foreign joint invest compani , is develop home for 35,000 peopl .",0
"the new facil , to be known as technopoli pulkovo , will introduc to the russian market an entir new concept of creat , oper and grow a commerciallyfund scienc and technolog park to support the growth of knowledgeintens compani .",0
"to our member and partner , the use of it will mostli be appar in the increas effici of the result servic , observ perttu puro from tradeka .",1
vacon control a further 5 % of the compani via invest fund power fund i. eur 1.0 usd 1.397,0
"thi order is includ in wartsila s order book in the second quarter , the compani ad .",0
manag decid at the end of 2005 to increas cathod copper capac .,0
4 complet name of the sharehold otto henrik bernhard nyberg 5 further inform the amount of share now transfer correspond to 5.68 % of the total number of share in aspo plc . .,0
"a data process unit collect the data , calcul rvr valu and provid the data to user via variou interfac .",0
"alexandria , va. , march 28 pertti salmi and hanna vuolteenaho , both of oulu , finland , and sami viitasaari of ii , finland , have develop an ornament design for a handset , the u.s. patent trademark offic announc .",0
"alexandria , va. , oct. 3 markka a. oksanen and harald kaaja , both of helsinki , finland , juha salokannel of kangasala , finland , and arto palin of viiala , finland , have develop a system for provid commun secur .",0
"as earlier report , nokian tyre is build a plant in the town of vsevolozhsk in russia s leningrad region with an annual product capac of 4 million tire .",0
"compar with the ftse 100 index , which rose 94.9 point or 1.6 % on the day , thi wa a rel price chang of 0.4 % .",-1
"finland s nokian tyre and kazakhstan s ordabasi corpor sign an agreement to build a plant in astana to produc car tire , ordabasi chairman dinmukhamet idrisov said at a press confer .",1
"furthermor , bung will also sign a licens agreement for the sunnuntai and carlshamn mejeri brand .",1
"german commerzbank ag s hamburg branch and us jp morgan nyse jpm particip as arrang , and dutch ing am inga as coarrang .",0
"in april 2005 , nest separ from it parent compani , finnish energi compani fortum , and becam list on the helsinki stock exchang .",0
"in russia , raisio s food divis s home market stretch all the way to vladivostok .",0
"in septemb 2010 , the finnish group agre to buy danish compani rose poultri as for up to eur23 .9 m in a combin of cash and stock .",1
increas in the number of share is base on the option right which were grant to the manag of the compani under the stock option plan 2006 .,0
it ha some 30 offic worldwid and more than 90 pct of it net sale are gener outsid finland .,0
it has80 branch in finland with annual revenu in finland of ?,0
"kaukotelko ltd press releas 19.06.2007 at 14.00 1 1 telko group kaukotelko is expand it strateg partnership with bp industri lubric servic bp il by acquir total ownership of bp s swedish retail compani , moluballoy ab .",1
"milan afx the italian ship group grimaldi ha increas it stake in the finnish compani finnlin to 35.4 pct from the 30.5 pct held in june , accord to news agenc ansa .",0
nokia messag 1.1 enabl custom to receiv email from up to 10 email account on their mobil phone support all pop or imap email servic .,0
"product capac will rise gradual from 170,000 tonn to 215,000 tonn .",1
share repurchas 11.01.2008 in the helsinki stock exchang on behalf of sampo plc dansk bank as helsinki branch,0
solidium pick up tikkurila share as a dividend at a book valu of eur15 .80 per share .,0
"the agreement will provid the switch with doubl the convert capac , whilst open up further manufactur locat in china .",1
the compani aim is to final the negoti and sign the contract at the start of octob 2008 .,0
the compani sign the letter of intent for the sale on 17 septemb 2010 and envisag to seal the actual agreement on 1 januari 2011 .,0
"the compani also said on novemb 16 , 2006 it real estat fund i ky sign an agreement with finnish window maker fenestra oy to build a window plant in forssa , southern finland .",1
"the contract cover instal , train and startup servic .",0
"the contract valu amount to about eur11m , the compani ad .",0
"the expand agreement cover the sale , market and distribut of benefon s navig and locat devic in china .",0
"the omx nordic 40 omxn40 index , compris the 40 most trade nordic stock on the nasdaq omx exchang , close up 0.43 % at 1,138.84 point on wednesday .",1
to be number one mean creat ad valu for stakehold in everyth we do .,0
"under the term of the offtak agreement with talvivaara , cameco will provid an upfront invest , to a maximum of 60 million , to cover the construct cost of the uranium extract circuit .",1
"beij xfnasia hong konglist standard charter bank said it ha sign a china mobil phone dealer financ agreement with nokia , make it the first foreign bank to offer financ to the countri s small and medium enterpris lr",1
provid summari of the medic equip pipelin product that the compani is develop .,0
"of cours , we are in talk with all those come up with new project that involv materi handl , konecran presid and ceo pekka lundmark said , when ask whether it wa talk to relianc industri for suppli equip to it upcom refineri in jamnagar .",0
residentialconstruct in particular ha pick up in sever market .,1
